Timestamp,SystemCodeNumber,Capacity,Occupancy,IsSpecialDay,VehicleType,Latitude,Longitude,TrafficConditionNearby,QueueLength,OccupancyRate,BaselinePrice,DemandScore,DemandPrice,SmoothedDemandPrice
2016-10-04 10:26:00,Others-CCCPS105a,2009,1245,0,truck,26.14747299,91.72804914,0.0,4,0.6197112991538078,20.0,0.23631159780985567,21.417869586859133,21.51473369835739
2016-10-04 10:26:00,Others-CCCPS119a,2803,525,0,cycle,26.14754061,91.72797041,0.0,4,0.1872993221548341,10.0,0.10647520513735284,10.319425615412058,10.352729218694256
2016-10-04 10:26:00,BHMNCPHST01,1200,686,0,car,26.14001386,91.73099967,0.5,4,0.5716666666666667,20.0,0.32216666666666666,21.933,21.540666666666667
2016-10-04 10:26:00,Others-CCCPS202,2937,1257,0,car,26.14749053,91.72799688,0.0,3,0.4279877425944842,20.0,0.2286006128702758,21.371603677221653,21.30725229826353
2016-10-04 10:26:00,Others-CCCPS135a,3883,3035,0,car,26.14749943,91.72800489,0.0,5,0.7816121555498327,20.0,0.3347411795003863,22.008447077002316,21.689672933298993
2016-10-04 10:26:00,Shopping,1920,1324,0,car,26.15050395,91.73353109,0.0,4,0.6895833333333333,20.0,0.3072916666666667,21.84375,21.55802083333333
2016-10-04 10:26:00,BHMMBMMBX01,687,530,0,car,20.0000347,78.00000286,0.5,5,0.7714701601164483,20.0,0.38289665211062585,22.297379912663754,21.85385735080058
2016-10-04 10:26:00,BHMNCPNST01,485,351,0,car,26.14004753,91.73097233,0.0,3,0.7237113402061855,20.0,0.31835051546391757,21.910103092783505,21.819793814432987
2016-10-04 10:26:00,BHMBCCTHL01,387,264,0,car,26.14449459,91.73620513,0.0,3,0.6821705426356589,20.0,0.3062015503875969,21.837209302325583,21.598708010335923
2016-10-04 10:59:00,Shopping,1920,1387,0,car,26.15050395,91.73353109,0.5,5,0.7223958333333333,20.0,0.3672395833333334,22.2034375,21.8415625
2016-10-04 10:59:00,BHMNCPHST01,1200,729,0,car,26.14001386,91.73099967,0.5,4,0.6075,20.0,0.3329166666666667,21.9975,21.82983333333333
2016-10-04 10:59:00,Others-CCCPS202,2937,1354,0,bike,26.14749053,91.72799688,1.0,7,0.4610146407899217,20.0,0.28878106911814777,21.732686414708887,21.472761321075932
2016-10-04 10:59:00,Others-CCCPS98,3103,1210,0,car,26.14749998,91.72797778,0.5,5,0.38994521430873347,20.0,0.267305833064776,21.603834998388656,21.259748630357716
2016-10-04 10:59:00,Others-CCCPS135a,3883,3169,0,car,26.14749943,91.72800489,0.5,6,0.816121555498326,20.0,0.3951455060520216,22.37087303631213,21.993046613443212
2016-10-04 10:59:00,BHMMBMMBX01,687,573,0,car,20.0000347,78.00000286,0.5,4,0.834061135371179,20.0,0.4013828238719068,22.40829694323144,22.193886462882094
2016-10-04 10:59:00,Broad Street,690,675,0,bike,26.13795775,91.74099445,0.5,4,0.9782608695652174,20.0,0.3946376811594202,22.36782608695652,22.272753623188407
2016-10-04 10:59:00,BHMNCPNST01,485,371,0,car,26.14004753,91.73097233,1.0,6,0.7649484536082474,20.0,0.43195876288659796,22.59175257731959,22.207628865979384
2016-10-04 10:59:00,Others-CCCPS8,1322,791,0,car,26.14754886,91.72799519,0.5,4,0.5983358547655068,20.0,0.33010590015128594,21.980635400907715,21.58472012102874
2016-10-04 10:59:00,BHMBCCMKT01,577,219,0,truck,26.14453614,91.73617216,1.0,6,0.37954939341421146,20.0,0.26594454072790297,21.59566724436742,21.175389948006934
2016-10-04 10:59:00,BHMBCCTHL01,387,308,0,car,26.14449459,91.73620513,0.5,4,0.7958656330749354,20.0,0.390826873385013,22.344961240310077,21.96201550387597
2016-10-04 10:59:00,Others-CCCPS119a,2803,574,0,truck,26.14754061,91.72797041,0.5,4,0.20478059222261863,20.0,0.16171958615768822,20.970317516946128,13.914407182780353
2016-10-04 10:59:00,BHMEURBRD01,470,458,0,cycle,26.14901995,91.7395035,1.0,6,0.9744680851063829,20.0,0.44489361702127656,22.66936170212766,22.249787234042554
2016-10-04 10:59:00,Others-CCCPS105a,2009,1364,0,bike,26.14747299,91.72804914,0.5,5,0.6789447486311598,20.0,0.3041811846689896,21.82508710801394,21.62264808362369
2016-10-04 11:25:00,Shopping,1920,1428,0,truck,26.15050395,91.73353109,0.5,6,0.74375,20.0,0.32375,21.9425,21.9965625
2016-10-04 11:25:00,BHMNCPHST01,1200,765,0,car,26.14001386,91.73099967,0.5,5,0.6375,20.0,0.3420833333333333,22.0525,21.994333333333334
2016-10-04 11:25:00,BHMBCCMKT01,577,247,0,car,26.14453614,91.73617216,0.5,5,0.42807625649913345,20.0,0.28015597920277296,21.680935875216637,21.478336221837093
2016-10-04 11:25:00,Others-CCCPS8,1322,820,0,truck,26.14754886,91.72799519,0.5,5,0.6202723146747352,20.0,0.2868381240544629,21.721028744326777,21.759304084720117
2016-10-04 11:25:00,Others-CCCPS202,2937,1369,0,bike,26.14749053,91.72799688,0.5,6,0.46612189308818525,20.0,0.24024514811031666,21.4414708886619,21.515253660197484
2016-10-04 11:25:00,Others-CCCPS105a,2009,1424,0,bike,26.14747299,91.72804914,0.5,6,0.7088103534096566,20.0,0.3132404181184669,21.879442508710802,21.707466401194626
2016-10-04 11:25:00,BHMEURBRD01,470,464,0,car,26.14901995,91.7395035,0.5,5,0.9872340425531915,20.0,0.4482978723404255,22.689787234042555,22.537872340425533
2016-10-04 11:25:00,Others-CCCPS98,3103,1241,0,truck,26.14749998,91.72797778,1.0,9,0.3999355462455688,20.0,0.2705607476635514,21.62336448598131,21.49706735417338
2016-10-04 11:25:00,Others-CCCPS135a,3883,3221,0,truck,26.14749943,91.72800489,0.5,7,0.829513262941025,20.0,0.34921452485191856,22.095287149111513,22.158202420808653
2016-10-04 11:25:00,BHMMBMMBX01,687,604,0,bike,20.0000347,78.00000286,0.5,5,0.8791848617176128,20.0,0.3652110625909752,22.19126637554585,22.298981077147015
2016-10-04 11:25:00,Others-CCCPS119a,2803,588,0,truck,26.14754061,91.72797041,0.5,5,0.2097752408134142,20.0,0.1632893328576525,20.979735997145916,17.423159709834703
2016-10-04 11:25:00,BHMBCCTHL01,387,324,0,bike,26.14449459,91.73620513,0.5,5,0.8372093023255814,20.0,0.3537467700258398,22.122480620155038,22.101550387596898
2016-10-04 11:25:00,BHMNCPNST01,485,373,0,truck,26.14004753,91.73097233,1.0,7,0.7690721649484537,20.0,0.3836082474226804,22.30164948453608,22.26783505154639
2016-10-04 11:25:00,Broad Street,690,672,0,car,26.13795775,91.74099445,0.5,6,0.9739130434782609,20.0,0.4439130434782609,22.663478260869567,22.437681159420293
2016-10-04 11:59:00,Others-CCCPS98,3103,1288,0,bike,26.14749998,91.72797778,0.5,6,0.41508217853689977,20.0,0.2249113760876571,21.34946825652594,21.525555913631973
2016-10-04 11:59:00,Others-CCCPS135a,3883,3248,0,bike,26.14749943,91.72800489,0.5,7,0.836466649497811,20.0,0.3513005408189544,22.107803244913725,22.19132114344579
2016-10-04 11:59:00,BHMBCCMKT01,577,259,0,cycle,26.14453614,91.73617216,0.5,5,0.4488734835355286,20.0,0.23639514731369154,21.418370883882147,21.564991334488735
2016-10-04 11:59:00,Others-CCCPS202,2937,1390,0,car,26.14749053,91.72799688,0.5,6,0.47327204630575415,20.0,0.2923901940755873,21.754341164453525,21.642832822608103
2016-10-04 11:59:00,Others-CCCPS119a,2803,605,0,car,26.14754061,91.72797041,0.5,5,0.21584017124509455,20.0,0.21510881198715665,21.29065287192294,21.080235462004996
2016-10-04 11:59:00,BHMBCCTHL01,387,332,0,car,26.14449459,91.73620513,0.5,5,0.8578811369509044,20.0,0.40994832041343665,22.45968992248062,22.309043927648577
2016-10-04 11:59:00,Others-CCCPS105a,2009,1470,0,bike,26.14747299,91.72804914,0.5,6,0.7317073170731707,20.0,0.3201095072175212,21.920657043305127,21.875062220009955
2016-10-04 11:59:00,Others-CCCPS8,1322,836,0,car,26.14754886,91.72799519,1.0,8,0.632375189107413,20.0,0.3909228441754917,22.34553706505295,22.015733736762485
2016-10-04 11:59:00,Broad Street,690,677,0,car,26.13795775,91.74099445,1.0,7,0.981159420289855,20.0,0.4963768115942029,22.97826086956522,22.669855072463765
2016-10-04 11:59:00,Shopping,1920,1447,0,car,26.15050395,91.73353109,0.5,6,0.7536458333333333,20.0,0.37671875,22.2603125,22.135416666666668
2016-10-04 11:59:00,BHMNCPNST01,485,381,0,car,26.14004753,91.73097233,1.0,7,0.7855670103092783,20.0,0.4385567010309278,22.631340206185566,22.508247422680412
2016-10-04 11:59:00,BHMNCPHST01,1200,771,0,car,26.14001386,91.73099967,0.5,6,0.6425,20.0,0.34375,22.0625,22.037499999999998
2016-10-04 11:59:00,BHMMBMMBX01,687,634,0,bike,20.0000347,78.00000286,0.5,5,0.9228529839883551,20.0,0.3783114992721979,22.26986899563319,22.289810771470158
2016-10-04 11:59:00,BHMEURBRD01,470,460,0,bike,26.14901995,91.7395035,0.5,5,0.9787234042553191,20.0,0.3957446808510638,22.374468085106383,22.577872340425532
2016-10-04 12:29:00,Shopping,1920,1460,0,cycle,26.15050395,91.73353109,1.0,10,0.7604166666666666,20.0,0.37916666666666665,22.275,22.159270833333334
2016-10-04 12:29:00,Others-CCCPS135a,3883,3251,0,car,26.14749943,91.72800489,1.0,11,0.8372392480041205,20.0,0.45173834663919654,22.710430079835177,22.304506824620137
2016-10-04 12:29:00,BHMBCCMKT01,577,266,0,bike,26.14453614,91.73617216,1.0,8,0.4610051993067591,20.0,0.2910745233968804,21.74644714038128,21.615251299826692
2016-10-04 12:29:00,Others-CCCPS202,2937,1397,0,car,26.14749053,91.72799688,1.0,10,0.4756554307116105,20.0,0.3433775961865849,22.06026557711951,21.752025876744977
2016-10-04 12:29:00,BHMNCPHST01,1200,779,0,cycle,26.14001386,91.73099967,1.0,9,0.6491666666666667,20.0,0.34625,22.0775,22.064166666666665
2016-10-04 12:29:00,Others-CCCPS105a,2009,1484,0,car,26.14747299,91.72804914,1.0,10,0.7386759581881533,20.0,0.42259830761572925,22.535589845694375,22.11189646590344
2016-10-04 12:29:00,BHMEURBRD01,470,464,0,car,26.14901995,91.7395035,1.0,8,0.9872340425531915,20.0,0.4995744680851064,22.997446808510638,22.68723404255319
2016-10-04 12:29:00,Others-CCCPS119a,2803,604,0,car,26.14754061,91.72797041,1.0,9,0.21548341063146628,20.0,0.26528719229397074,21.591723153763823,21.287370674277557
2016-10-04 12:29:00,Broad Street,690,683,0,car,26.13795775,91.74099445,1.0,9,0.9898550724637681,20.0,0.49956521739130433,22.997391304347826,22.87971014492754
2016-10-04 12:29:00,BHMBCCTHL01,387,334,0,car,26.14449459,91.73620513,1.0,8,0.8630490956072352,20.0,0.4630490956072352,22.77829457364341,22.453488372093023
2016-10-04 12:29:00,BHMMBMMBX01,687,648,0,bike,20.0000347,78.00000286,1.0,9,0.9432314410480349,20.0,0.435589519650655,22.61353711790393,22.358224163027657
2016-10-04 12:29:00,Others-CCCPS98,3103,1297,0,truck,26.14749998,91.72797778,1.0,10,0.41798259748630356,20.0,0.27603931679020305,21.65623590074122,21.543022881082823
2016-10-04 12:29:00,Others-CCCPS8,1322,836,0,car,26.14754886,91.72799519,1.0,9,0.632375189107413,20.0,0.3910741301059002,22.3464447806354,22.13767019667171
2016-10-04 12:29:00,BHMNCPNST01,485,379,0,car,26.14004753,91.73097233,0.5,6,0.7814432989690722,20.0,0.3869072164948454,22.321443298969072,22.418144329896904
2016-10-04 12:56:00,BHMNCPNST01,485,374,0,bike,26.14004753,91.73097233,1.0,8,0.7711340206185567,20.0,0.38463917525773195,22.30783505154639,22.42020618556701
2016-10-04 13:02:00,Shopping,1920,1448,0,car,26.15050395,91.73353109,1.0,9,0.7541666666666667,20.0,0.42718749999999994,22.563125,22.366145833333334
2016-10-04 13:02:00,Others-CCCPS8,1322,810,0,car,26.14754886,91.72799519,1.0,8,0.6127080181543116,20.0,0.38502269288956126,22.310136157337368,22.334039334341906
2016-10-04 13:02:00,Others-CCCPS135a,3883,3232,0,car,26.14749943,91.72800489,1.0,10,0.8323461241308266,20.0,0.4502189029101211,22.701313417460728,22.506515580736544
2016-10-04 13:02:00,BHMBCCMKT01,577,269,0,car,26.14453614,91.73617216,1.0,7,0.4662045060658579,20.0,0.34228769497400346,22.05372616984402,21.73951473136915
2016-10-04 13:02:00,Others-CCCPS98,3103,1288,0,bike,26.14749998,91.72797778,1.0,9,0.41508217853689977,20.0,0.2751047373509507,21.650628424105705,21.55211086045762
2016-10-04 13:02:00,Broad Street,690,660,0,bike,26.13795775,91.74099445,1.0,8,0.9565217391304348,20.0,0.43927536231884057,22.635652173913044,22.870434782608697
2016-10-04 13:02:00,BHMBCCTHL01,387,333,0,car,26.14449459,91.73620513,1.0,7,0.8604651162790697,20.0,0.46175710594315245,22.770542635658913,22.669509043927647
2016-10-04 13:02:00,Others-CCCPS105a,2009,1461,0,bike,26.14747299,91.72804914,1.0,8,0.7272274763563962,20.0,0.36896465903434544,22.213787954206072,22.22334494773519
2016-10-04 13:02:00,BHMEURBRD01,470,458,0,car,26.14901995,91.7395035,1.0,8,0.9744680851063829,20.0,0.4957446808510638,22.974468085106384,22.78212765957447
2016-10-04 13:02:00,BHMMBMMBX01,687,651,0,truck,20.0000347,78.00000286,0.5,6,0.9475982532751092,20.0,0.3860262008733624,22.316157205240174,22.39985443959243
2016-10-04 13:02:00,Others-CCCPS202,2937,1367,0,car,26.14749053,91.72799688,1.0,9,0.4654409261150834,20.0,0.3402451481103167,22.041470888661898,21.95202587674498
2016-10-04 13:02:00,BHMNCPHST01,1200,773,0,truck,26.14001386,91.73099967,1.0,7,0.6441666666666667,20.0,0.34441666666666665,22.0665,22.068833333333334
2016-10-04 13:02:00,Others-CCCPS119a,2803,596,0,car,26.14754061,91.72797041,1.0,8,0.21262932572244025,20.0,0.2643596146985373,21.586157688191225,21.48951123795933
2016-10-04 13:29:00,BHMMBMMBX01,687,648,0,car,20.0000347,78.00000286,1.0,8,0.9432314410480349,20.0,0.48529839883551673,22.9117903930131,22.61382823871907
2016-10-04 13:29:00,BHMNCPNST01,485,375,0,bike,26.14004753,91.73097233,1.0,7,0.7731958762886598,20.0,0.3848453608247423,22.309072164948454,22.312783505154638
2016-10-04 13:29:00,BHMBCCMKT01,577,263,0,car,26.14453614,91.73617216,1.0,7,0.4558058925476603,20.0,0.3391681109185442,22.035008665511263,21.945060658578853
2016-10-04 13:29:00,BHMNCPHST01,1200,758,0,car,26.14001386,91.73099967,0.5,6,0.6316666666666667,20.0,0.3405,22.043,22.06233333333334
